"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7165","Create Announcement[Chromium]","tests","Sun Dec 22 03:43:41 GMT 2024","passed","Sun Dec 22 03:43:48 GMT 2024","","test_announcement","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'
    TC_11.002.01.003 | [Teacher ] Header > ""Профиль"" button > Redirection check","2928","Profile Btn Redirection[Chromium-Main Page]","tests","Sun Dec 22 03:48:49 GMT 2024","passed","Sun Dec 22 03:48:52 GMT 2024","","test_user_profile","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора
    TC_11.002.01.002 | [Teacher ] Header > ""Профиль"" button > Hover support check","2688","Profile Btn Hover[Chromium-Create List Page]","tests","Sun Dec 22 03:48:40 GMT 2024","passed","Sun Dec 22 03:48:43 GMT 2024","","test_user_profile","",""
"","900","Cookie Banner Disappeared[Chromium]","tests","Sun Dec 22 03:44:38 GMT 2024","passed","Sun Dec 22 03:44:39 GMT 2024","","test_cookie_banner","",""
"","830","Availability Of The Privacy Policy Link On Login Page[Chromium]","tests","Sun Dec 22 03:48:09 GMT 2024","passed","Sun Dec 22 03:48:10 GMT 2024","","test_privacy_policy","",""
"","832","Cookie Text Matches[Chromium]","tests","Sun Dec 22 03:44:37 GMT 2024","failed","Sun Dec 22 03:44:38 GMT 2024","","test_cookie_banner","",""
"","3292","Statistics Button Is Visible[Chromium]","tests","Sun Dec 22 03:45:11 GMT 2024","passed","Sun Dec 22 03:45:14 GMT 2024","","test_header","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'
    TC_11.002.01.003 | [Teacher ] Header > ""Профиль"" button > Redirection check","2913","Profile Btn Redirection[Chromium-Create List Page]","tests","Sun Dec 22 03:48:59 GMT 2024","passed","Sun Dec 22 03:49:02 GMT 2024","","test_user_profile","",""
"Проверка успешного сообщения после регистрации как студента","0","test_register_as_student_verify_success_message_text[chromium]","tests","Sun Dec 22 03:48:10 GMT 2024","skipped","Sun Dec 22 03:48:10 GMT 2024","","test_register","",""
"","1131","Verify Registration Options On Registration Page[Chromium]","tests","Sun Dec 22 03:44:48 GMT 2024","passed","Sun Dec 22 03:44:50 GMT 2024","","test_header","",""
"Проверка клика на кнопку 'Мои репетиторы'.","3766","My Teachers Btn Click[Chromium]","tests","Sun Dec 22 03:44:26 GMT 2024","passed","Sun Dec 22 03:44:30 GMT 2024","","test_btn_my_teachers","",""
"","1401","Verify Registration Options On Find Tutor Page[Chromium]","tests","Sun Dec 22 03:44:51 GMT 2024","passed","Sun Dec 22 03:44:53 GMT 2024","","test_header","",""
"","846","Homepage Info[Chromium]","tests","Sun Dec 22 03:46:13 GMT 2024","broken","Sun Dec 22 03:46:14 GMT 2024","","test_homepage","",""
"","6234","Teacher Announcement Name[Chromium]","tests","Sun Dec 22 03:44:05 GMT 2024","passed","Sun Dec 22 03:44:11 GMT 2024","","test_announcement","",""
"","818","First Btn Become A Tutor Is Visible[Chromium]","tests","Sun Dec 22 03:46:18 GMT 2024","failed","Sun Dec 22 03:46:19 GMT 2024","","test_homepage","",""
"Проверка видимости кнопки 'Профиль'
    TC_11.002.01.001 | [Teacher ] Header > ""Профиль"" button > Visibility check","2582","Profile Btn Visibility[Chromium-Create List Page]","tests","Sun Dec 22 03:48:23 GMT 2024","passed","Sun Dec 22 03:48:25 GMT 2024","","test_user_profile","",""
"Проверка наличия кнопки 'Мои репетиторы'.","3461","My Teachers Btn Exists[Chromium]","tests","Sun Dec 22 03:44:22 GMT 2024","passed","Sun Dec 22 03:44:25 GMT 2024","","test_btn_my_teachers","",""
"","1159","More Btn Redirects Telegram Page For Students[Chromium]","tests","Sun Dec 22 03:46:14 GMT 2024","passed","Sun Dec 22 03:46:15 GMT 2024","","test_homepage","",""
"","3158","Verify Redirection On Profile Page[Chromium]","tests","Sun Dec 22 03:45:04 GMT 2024","passed","Sun Dec 22 03:45:08 GMT 2024","","test_header","",""
"","30803","Find Tutor Btn Redirection[Chromium]","tests","Sun Dec 22 03:46:52 GMT 2024","broken","Sun Dec 22 03:47:23 GMT 2024","","test_homepage","",""
"","0","test_hover_support_button_as_student[chromium]","tests","Sun Dec 22 03:45:03 GMT 2024","skipped","Sun Dec 22 03:45:03 GMT 2024","","test_header","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора
    TC_11.002.01.002 | [Teacher ] Header > ""Профиль"" button > Hover support check","2858","Profile Btn Hover[Chromium-Signup Page]","tests","Sun Dec 22 03:48:37 GMT 2024","passed","Sun Dec 22 03:48:40 GMT 2024","","test_user_profile","",""
"","860","Presence Of The Privacy Policy[Chromium]","tests","Sun Dec 22 03:48:04 GMT 2024","passed","Sun Dec 22 03:48:04 GMT 2024","","test_privacy_policy","",""
"","1985","Support Visibility As Teacher[Chromium]","tests","Sun Dec 22 03:44:54 GMT 2024","passed","Sun Dec 22 03:44:56 GMT 2024","","test_header","",""
"","3840","Support Clickability As Student[Chromium]","tests","Sun Dec 22 03:44:58 GMT 2024","passed","Sun Dec 22 03:45:02 GMT 2024","","test_header","",""
"","1111","Verify Registration Options On Login Page[Chromium]","tests","Sun Dec 22 03:44:50 GMT 2024","passed","Sun Dec 22 03:44:51 GMT 2024","","test_header","",""
"Проверка что открылась страница 'Мои репетиторы' со списком репетиторов или без с соответствующим сообщением.","3985","Check Teachers List[Chromium]","tests","Sun Dec 22 03:44:30 GMT 2024","passed","Sun Dec 22 03:44:34 GMT 2024","","test_btn_my_teachers","",""
"","0","test_support_clickability_as_teacher[chromium]","tests","Sun Dec 22 03:44:56 GMT 2024","skipped","Sun Dec 22 03:44:56 GMT 2024","","test_header","",""
"","833","Visible Button Accept[Chromium]","tests","Sun Dec 22 03:44:35 GMT 2024","passed","Sun Dec 22 03:44:35 GMT 2024","","test_cookie_banner","",""
"","3829","Verify Redirection On Statistics Page[Chromium]","tests","Sun Dec 22 03:45:16 GMT 2024","passed","Sun Dec 22 03:45:20 GMT 2024","","test_header","",""
