"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","807","Enable Button Accept[Chromium]","tests","Sat Dec 21 00:31:11 GMT 2024","passed","Sat Dec 21 00:31:12 GMT 2024","","test_cookie_banner","",""
"","795","Availability Of The Privacy Policy Link On Login Page[Chromium]","tests","Sat Dec 21 00:32:53 GMT 2024","passed","Sat Dec 21 00:32:54 GMT 2024","","test_privacy_policy","",""
"","1931","Login As Tutor Btn Create Listing[Chromium]","tests","Sat Dec 21 00:32:46 GMT 2024","passed","Sat Dec 21 00:32:48 GMT 2024","","test_login","",""
"","1108","More Btn Redirects Telegram Page For Students[Chromium]","tests","Sat Dec 21 00:32:30 GMT 2024","passed","Sat Dec 21 00:32:31 GMT 2024","","test_homepage","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'
    TC_11.002.01.003 | [Teacher ] Header > ""Профиль"" button > Redirection check","2755","Profile Btn Redirection[Chromium-Lists Page]","tests","Sat Dec 21 00:33:35 GMT 2024","passed","Sat Dec 21 00:33:38 GMT 2024","","test_user_profile","",""
"","0","test_visible_cookie_banner[chromium]","tests","Sat Dec 21 00:31:10 GMT 2024","skipped","Sat Dec 21 00:31:10 GMT 2024","","test_cookie_banner","",""
"","3030","Statistics Button Is Visible[Chromium]","tests","Sat Dec 21 00:31:43 GMT 2024","passed","Sat Dec 21 00:31:46 GMT 2024","","test_header","",""
"","784","First Btn Become Tutor Is Enabled[Chromium]","tests","Sat Dec 21 00:32:36 GMT 2024","passed","Sat Dec 21 00:32:36 GMT 2024","","test_homepage","",""
"","827","Presence Of The Privacy Policy[Chromium]","tests","Sat Dec 21 00:32:48 GMT 2024","passed","Sat Dec 21 00:32:49 GMT 2024","","test_privacy_policy","",""
"Проверка видимости кнопки 'Профиль'
    TC_11.002.01.001 | [Teacher ] Header > ""Профиль"" button > Visibility check","2589","Profile Btn Visibility[Chromium-Create List Page]","tests","Sat Dec 21 00:33:07 GMT 2024","passed","Sat Dec 21 00:33:10 GMT 2024","","test_user_profile","",""
