"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2351","Header Home Btn Is Visible On All Pages For Guest[Chromium]","tests","Fri Jan 17 05:08:10 GMT 2025","passed","Fri Jan 17 05:08:13 GMT 2025","","test_header","",""
"Проверка клика на кнопку 'Мои репетиторы'.","3043","My Teachers Btn Click[Chromium]","tests","Fri Jan 17 05:06:58 GMT 2025","passed","Fri Jan 17 05:07:01 GMT 2025","","test_btn_my_teachers","",""
"","2526","Sign In As Registered Student[Chromium]","tests","Fri Jan 17 05:09:42 GMT 2025","passed","Fri Jan 17 05:09:45 GMT 2025","","test_login","",""
"Проверка перехода на страницу регистрации как репетитор из профиля студента.","0","test_become_a_teacher_from_student_page[chromium]","tests","Fri Jan 17 05:10:07 GMT 2025","skipped","Fri Jan 17 05:10:07 GMT 2025","","test_register","",""
"","1990","Sign In With Invalid Credentials[Chromium]","tests","Fri Jan 17 05:09:45 GMT 2025","passed","Fri Jan 17 05:09:47 GMT 2025","","test_login","",""
"Проверка наличия кнопки 'Мои репетиторы'.","2281","My Teachers Btn Exists[Chromium]","tests","Fri Jan 17 05:06:56 GMT 2025","passed","Fri Jan 17 05:06:58 GMT 2025","","test_btn_my_teachers","",""
"","879","Enabled Privacy Policy Url[Chromium]","tests","Fri Jan 17 05:10:00 GMT 2025","passed","Fri Jan 17 05:10:01 GMT 2025","","test_privacy_policy","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора","2851","Profile Btn Hover[Chromium-Lists Page]","tests","Fri Jan 17 05:08:34 GMT 2025","passed","Fri Jan 17 05:08:37 GMT 2025","","test_header","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'","3067","Profile Btn Redirection[Chromium-Main Page]","tests","Fri Jan 17 05:08:50 GMT 2025","passed","Fri Jan 17 05:08:53 GMT 2025","","test_header","",""
"","2444","Find Tutor Btn Visibility As Student[Chromium]","tests","Fri Jan 17 05:09:16 GMT 2025","passed","Fri Jan 17 05:09:19 GMT 2025","","test_header","",""
"","804","My Students Btn Is Not Visible For Guests[Chromium]","tests","Fri Jan 17 05:08:02 GMT 2025","passed","Fri Jan 17 05:08:03 GMT 2025","","test_header","",""
"Проверка видимости кнопки 'Профиль'","2663","Profile Btn Visibility[Chromium-Lists Page]","tests","Fri Jan 17 05:08:16 GMT 2025","passed","Fri Jan 17 05:08:19 GMT 2025","","test_header","",""
"","0","test_teacher_announcement_name[chromium]","tests","Fri Jan 17 05:06:43 GMT 2025","skipped","Fri Jan 17 05:06:43 GMT 2025","","test_announcement","",""
"","0","test_verify_successful_message_after_register_as_tutor[chromium]","tests","Fri Jan 17 05:10:07 GMT 2025","skipped","Fri Jan 17 05:10:07 GMT 2025","","test_register","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора","2860","Profile Btn Hover[Chromium-Create List Page]","tests","Fri Jan 17 05:08:40 GMT 2025","passed","Fri Jan 17 05:08:43 GMT 2025","","test_header","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора","2862","Profile Btn Hover[Chromium-Signup Page]","tests","Fri Jan 17 05:08:37 GMT 2025","passed","Fri Jan 17 05:08:40 GMT 2025","","test_header","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'","3043","Profile Btn Redirection[Chromium-My Students Page]","tests","Fri Jan 17 05:09:07 GMT 2025","passed","Fri Jan 17 05:09:10 GMT 2025","","test_header","",""
"","1147","Text And Active Url Are Shown[Chromium]","tests","Fri Jan 17 05:09:53 GMT 2025","passed","Fri Jan 17 05:09:54 GMT 2025","","test_login","",""
"","0","test_more_btn_redirects_telegram_page_for_tutors[chromium]","tests","Fri Jan 17 05:09:27 GMT 2025","skipped","Fri Jan 17 05:09:27 GMT 2025","","test_homepage","",""
"","0","test_create_announcement_with_only_required_fields[chromium]","tests","Fri Jan 17 05:06:52 GMT 2025","skipped","Fri Jan 17 05:06:52 GMT 2025","","test_announcement","",""
"","1763","Redirect To Tutors Page With 0 Min Price[Chromium]","tests","Fri Jan 17 05:07:05 GMT 2025","passed","Fri Jan 17 05:07:07 GMT 2025","","test_find_tutor","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'","3013","Profile Btn Redirection[Chromium-Lists Page]","tests","Fri Jan 17 05:08:53 GMT 2025","passed","Fri Jan 17 05:08:56 GMT 2025","","test_header","",""
"","2654","Btn More Find Tutor Is Clickable[Chromium]","tests","Fri Jan 17 05:07:15 GMT 2025","passed","Fri Jan 17 05:07:18 GMT 2025","","test_find_tutor","",""
"Проверка видимости кнопки 'Профиль'","2678","Profile Btn Visibility[Chromium-Main Page]","tests","Fri Jan 17 05:08:13 GMT 2025","passed","Fri Jan 17 05:08:16 GMT 2025","","test_header","",""
"","816","First Btn Become Tutor Is Enabled[Chromium]","tests","Fri Jan 17 05:09:29 GMT 2025","passed","Fri Jan 17 05:09:29 GMT 2025","","test_homepage","",""
"","2792","Tutor Profile Has Require Details[Chromium]","tests","Fri Jan 17 05:07:22 GMT 2025","passed","Fri Jan 17 05:07:25 GMT 2025","","test_find_tutor","",""
"","2325","My Students Btn Is Not Visible For Students[Chromium]","tests","Fri Jan 17 05:08:04 GMT 2025","passed","Fri Jan 17 05:08:06 GMT 2025","","test_header","",""
"","2282","Redirected To Student Dashboard After Logged In[Chromium]","tests","Fri Jan 17 05:09:50 GMT 2025","passed","Fri Jan 17 05:09:52 GMT 2025","","test_login","",""
"
    Проверка, что после ввода в поле фильтра ""Минимальная цена (от)"" рандомного значения с клавиатуры, в списке
    репетиторов отображаются только репетиторы со стоимостью занятия >= установленной минимальной цены
    ","1705","Verify Tutors With Random Min Price By Keyboard[Chromium]","tests","Fri Jan 17 05:07:07 GMT 2025","passed","Fri Jan 17 05:07:09 GMT 2025","","test_find_tutor","",""
"","861","Availability Of The Privacy Policy Link On Login Page[Chromium]","tests","Fri Jan 17 05:10:06 GMT 2025","passed","Fri Jan 17 05:10:07 GMT 2025","","test_privacy_policy","",""
"","795","Login Button Is Visible[Chromium]","tests","Fri Jan 17 05:07:56 GMT 2025","passed","Fri Jan 17 05:07:56 GMT 2025","","test_header","",""
"","2268","Redirected To Teacher Dashboard After Logged In[Chromium]","tests","Fri Jan 17 05:09:47 GMT 2025","passed","Fri Jan 17 05:09:50 GMT 2025","","test_login","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'","3462","Profile Btn Redirection[Chromium-Signup Page]","tests","Fri Jan 17 05:08:57 GMT 2025","passed","Fri Jan 17 05:09:00 GMT 2025","","test_header","",""
"","0","test_redirection_to_my_announcement_page[chromium]","tests","Fri Jan 17 05:06:52 GMT 2025","skipped","Fri Jan 17 05:06:52 GMT 2025","","test_announcement","",""
"","2275","Btn More Find Tutor Is Visible[Chromium]","tests","Fri Jan 17 05:07:13 GMT 2025","passed","Fri Jan 17 05:07:15 GMT 2025","","test_find_tutor","",""
"","1127","Verify Registration Options On Registration Page[Chromium]","tests","Fri Jan 17 05:07:33 GMT 2025","passed","Fri Jan 17 05:07:34 GMT 2025","","test_header","",""
"Проверка что открылась страница 'Мои репетиторы' со списком репетиторов или без с соответствующим сообщением.","2681","Check Teachers List[Chromium]","tests","Fri Jan 17 05:07:02 GMT 2025","passed","Fri Jan 17 05:07:05 GMT 2025","","test_btn_my_teachers","",""
"","867","Welcome And Join Now Containers Info Are Visible[Chromium]","tests","Fri Jan 17 05:09:24 GMT 2025","passed","Fri Jan 17 05:09:25 GMT 2025","","test_homepage","",""
"","0","test_exit_button_is_visible_for_student[chromium]","tests","Fri Jan 17 05:08:13 GMT 2025","skipped","Fri Jan 17 05:08:13 GMT 2025","","test_header","",""
"","3027","Tutor Profile Btn Request Lesson Clickable Redirect[Chromium]","tests","Fri Jan 17 05:07:28 GMT 2025","passed","Fri Jan 17 05:07:31 GMT 2025","","test_find_tutor","",""
"","2634","Support Clickability As Student[Chromium]","tests","Fri Jan 17 05:07:46 GMT 2025","passed","Fri Jan 17 05:07:49 GMT 2025","","test_header","",""
"","0","test_checking_preferences_for_students_section_info_is_visible[chromium]","tests","Fri Jan 17 05:09:25 GMT 2025","skipped","Fri Jan 17 05:09:25 GMT 2025","","test_homepage","",""
"","2181","Support Visibility As Student[Chromium]","tests","Fri Jan 17 05:07:43 GMT 2025","passed","Fri Jan 17 05:07:46 GMT 2025","","test_header","",""
"","1121","Email And Password And Login Button Is Visible[Chromium]","tests","Fri Jan 17 05:09:38 GMT 2025","passed","Fri Jan 17 05:09:39 GMT 2025","","test_login","",""
"","3062","Edit Announcement Btn Redirection[Chromium]","tests","Fri Jan 17 05:06:46 GMT 2025","passed","Fri Jan 17 05:06:49 GMT 2025","","test_announcement","",""
"","0","test_login_as_tutor_btn_create_listing[chromium]","tests","Fri Jan 17 05:09:36 GMT 2025","skipped","Fri Jan 17 05:09:36 GMT 2025","","test_login","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора","2897","Profile Btn Hover[Chromium-Main Page]","tests","Fri Jan 17 05:08:31 GMT 2025","passed","Fri Jan 17 05:08:34 GMT 2025","","test_header","",""
"","1168","Find Tutor Btn 2 Redirection[Chromium]","tests","Fri Jan 17 05:09:31 GMT 2025","passed","Fri Jan 17 05:09:33 GMT 2025","","test_homepage","",""
"Проверка успешного сообщения после регистрации как студента","0","test_register_as_student_verify_success_message_text[chromium]","tests","Fri Jan 17 05:10:07 GMT 2025","skipped","Fri Jan 17 05:10:07 GMT 2025","","test_register","",""
"","0","test_hover_exit_button_for_student_color_check[chromium]","tests","Fri Jan 17 05:08:13 GMT 2025","skipped","Fri Jan 17 05:08:13 GMT 2025","","test_header","",""
"","3168","Teacher Announcement Blank Form[Chromium]","tests","Fri Jan 17 05:06:39 GMT 2025","passed","Fri Jan 17 05:06:42 GMT 2025","","test_announcement","",""
"","814","First Btn Become A Tutor Is Visible[Chromium]","tests","Fri Jan 17 05:09:27 GMT 2025","passed","Fri Jan 17 05:09:28 GMT 2025","","test_homepage","",""
"","0","test_create_announcement[chromium]","tests","Fri Jan 17 05:06:35 GMT 2025","skipped","Fri Jan 17 05:06:35 GMT 2025","","test_announcement","",""
"","0","test_register_as_student[chromium]","tests","Fri Jan 17 05:10:07 GMT 2025","skipped","Fri Jan 17 05:10:07 GMT 2025","","test_register","",""
"
    Проверка, что после ввода значения в поле ""Минимальный опыт преподавания""
    отображаются только репетиторы с опытом преподавания >= указанного значения.
    ","2862","Verify Tutors After Entered Min Experience[Chromium]","tests","Fri Jan 17 05:07:09 GMT 2025","passed","Fri Jan 17 05:07:12 GMT 2025","","test_find_tutor","",""
"Проверка видимости кнопки 'Профиль'","2676","Profile Btn Visibility[Chromium-My Students Page]","tests","Fri Jan 17 05:08:28 GMT 2025","passed","Fri Jan 17 05:08:31 GMT 2025","","test_header","",""
"","1132","Find Tutor Btn Redirection[Chromium]","tests","Fri Jan 17 05:09:30 GMT 2025","passed","Fri Jan 17 05:09:31 GMT 2025","","test_homepage","",""
"","2382","Hover Support Button As Student[Chromium]","tests","Fri Jan 17 05:07:50 GMT 2025","passed","Fri Jan 17 05:07:52 GMT 2025","","test_header","",""
"","0","test_checking_preferences_for_tutors_section_info_is_visible[chromium]","tests","Fri Jan 17 05:09:25 GMT 2025","skipped","Fri Jan 17 05:09:25 GMT 2025","","test_homepage","",""
"","831","Availability Of The Privacy Policy Link On Signup Page[Chromium]","tests","Fri Jan 17 05:10:05 GMT 2025","passed","Fri Jan 17 05:10:06 GMT 2025","","test_privacy_policy","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'","2982","Profile Btn Redirection[Chromium-User Profile Page]","tests","Fri Jan 17 05:09:04 GMT 2025","passed","Fri Jan 17 05:09:07 GMT 2025","","test_header","",""
"","1403","Redirected To The Registration Page[Chromium]","tests","Fri Jan 17 05:09:54 GMT 2025","passed","Fri Jan 17 05:09:56 GMT 2025","","test_login","",""
"","0","test_visible_cookie_banner[chromium]","tests","Fri Jan 17 05:07:05 GMT 2025","skipped","Fri Jan 17 05:07:05 GMT 2025","","test_cookie_banner","",""
"","2714","My Tutor Btn Clickable Redirection As Student[Chromium]","tests","Fri Jan 17 05:09:13 GMT 2025","passed","Fri Jan 17 05:09:16 GMT 2025","","test_header","",""
"","2663","Find Tutor Button Visibility As Student[Chromium]","tests","Fri Jan 17 05:09:33 GMT 2025","passed","Fri Jan 17 05:09:35 GMT 2025","","test_homepage","",""
"","875","Presence Of The Privacy Policy[Chromium]","tests","Fri Jan 17 05:09:59 GMT 2025","passed","Fri Jan 17 05:10:00 GMT 2025","","test_privacy_policy","",""
