"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка видимости кнопки 'Профиль'","3745","Profile Btn Visibility[Chromium-Signup Page]","tests","Fri Jan 03 04:06:19 GMT 2025","passed","Fri Jan 03 04:06:23 GMT 2025","","test_header","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'","4173","Profile Btn Redirection[Chromium-Lists Page]","tests","Fri Jan 03 04:07:05 GMT 2025","passed","Fri Jan 03 04:07:09 GMT 2025","","test_header","",""
"","3726","Announcement Detailed Info[Chromium]","tests","Fri Jan 03 04:04:32 GMT 2025","passed","Fri Jan 03 04:04:36 GMT 2025","","test_announcement","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'","4199","Profile Btn Redirection[Chromium-Signup Page]","tests","Fri Jan 03 04:07:10 GMT 2025","passed","Fri Jan 03 04:07:14 GMT 2025","","test_header","",""
"","1235","Cookie Text Matches[Chromium]","tests","Fri Jan 03 04:04:58 GMT 2025","passed","Fri Jan 03 04:05:00 GMT 2025","","test_cookie_banner","",""
"","0","test_exit_button_is_visible_for_student[chromium]","tests","Fri Jan 03 04:06:11 GMT 2025","skipped","Fri Jan 03 04:06:11 GMT 2025","","test_header","",""
"
    Проверка, что после ввода в поле фильтра ""Минимальная цена (от)"" рандомного значения с клавиатуры, в списке
    репетиторов отображаются только репетиторы со стоимостью занятия >= установленной минимальной цены
    ","0","TC_05.001.006.002","tests","Fri Jan 03 04:05:05 GMT 2025","skipped","Fri Jan 03 04:05:05 GMT 2025","","test_find_tutor","",""
"Проверка видимости кнопки 'Профиль'","4020","Profile Btn Visibility[Chromium-My Students Page]","tests","Fri Jan 03 04:06:31 GMT 2025","passed","Fri Jan 03 04:06:35 GMT 2025","","test_header","",""
"","1631","Verify Registration Options On Login Page[Chromium]","tests","Fri Jan 03 04:05:09 GMT 2025","passed","Fri Jan 03 04:05:10 GMT 2025","","test_header","",""
"","1242","Welcome And Join Now Containers Info Are Visible[Chromium]","tests","Fri Jan 03 04:07:30 GMT 2025","passed","Fri Jan 03 04:07:31 GMT 2025","","test_homepage","",""
"","0","test_redirect_privacy_policy_page[chromium]","tests","Fri Jan 03 04:07:57 GMT 2025","skipped","Fri Jan 03 04:07:57 GMT 2025","","test_privacy_policy","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора","3917","Profile Btn Hover[Chromium-Main Page]","tests","Fri Jan 03 04:06:36 GMT 2025","passed","Fri Jan 03 04:06:40 GMT 2025","","test_header","",""
"Проверка видимости кнопки 'Профиль'","3809","Profile Btn Visibility[Chromium-Lists Page]","tests","Fri Jan 03 04:06:15 GMT 2025","passed","Fri Jan 03 04:06:19 GMT 2025","","test_header","",""
