"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","183","Statistics Button Is Visible[Chromium]","tests","Sun Dec 15 13:25:34 GMT 2024","broken","Sun Dec 15 13:25:35 GMT 2024","","test_header","",""
"Проверка видимости кнопки 'Профиль'
    TC_11.002.01.001 | [Teacher ] Header > ""Профиль"" button > Visibility check","179","Profile Btn Visibility[Chromium-Main Page]","tests","Sun Dec 15 13:25:45 GMT 2024","broken","Sun Dec 15 13:25:45 GMT 2024","","test_user_profile","",""
"","182","Verify Registration Options On Registration Page[Chromium]","tests","Sun Dec 15 13:25:29 GMT 2024","broken","Sun Dec 15 13:25:29 GMT 2024","","test_header","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'
    TC_11.002.01.003 | [Teacher ] Header > ""Профиль"" button > Redirection check","34236","Profile Btn Redirection[Chromium-Statistics Page]","tests","Sun Dec 15 13:28:13 GMT 2024","broken","Sun Dec 15 13:28:47 GMT 2024","","test_user_profile","",""
"","179","First Btn Become A Tutor Is Visible[Chromium]","tests","Sun Dec 15 13:25:37 GMT 2024","broken","Sun Dec 15 13:25:38 GMT 2024","","test_homepage","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора
    TC_11.002.01.002 | [Teacher ] Header > ""Профиль"" button > Hover support check","180","Profile Btn Hover[Chromium-User Profile Page]","tests","Sun Dec 15 13:25:50 GMT 2024","broken","Sun Dec 15 13:25:50 GMT 2024","","test_user_profile","",""
"","183","Presence Of The Privacy Policy[Chromium]","tests","Sun Dec 15 13:25:39 GMT 2024","broken","Sun Dec 15 13:25:40 GMT 2024","","test_privacy_policy","",""
"","177","Cookie Text Matches[Chromium]","tests","Sun Dec 15 13:25:27 GMT 2024","broken","Sun Dec 15 13:25:27 GMT 2024","","test_cookie_banner","",""
"Проверка видимости кнопки 'Профиль'
    TC_11.002.01.001 | [Teacher ] Header > ""Профиль"" button > Visibility check","181","Profile Btn Visibility[Chromium-Statistics Page]","tests","Sun Dec 15 13:25:48 GMT 2024","broken","Sun Dec 15 13:25:48 GMT 2024","","test_user_profile","",""
"Проверка видимости кнопки 'Профиль'
    TC_11.002.01.001 | [Teacher ] Header > ""Профиль"" button > Visibility check","183","Profile Btn Visibility[Chromium-Create List Page]","tests","Sun Dec 15 13:25:47 GMT 2024","broken","Sun Dec 15 13:25:47 GMT 2024","","test_user_profile","",""
