"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5376","Create Announcement With Only Required Fields[Chromium]","tests","Sat Dec 28 09:23:02 GMT 2024","passed","Sat Dec 28 09:23:07 GMT 2024","","test_announcement","",""
"","961","Cookie Banner Disappeared[Chromium]","tests","Sat Dec 28 09:23:17 GMT 2024","passed","Sat Dec 28 09:23:18 GMT 2024","","test_cookie_banner","",""
"","6402","Create Announcement[Chromium]","tests","Sat Dec 28 09:22:48 GMT 2024","passed","Sat Dec 28 09:22:54 GMT 2024","","test_announcement","",""
"","0","test_check_placeholders_on_the_register_page[chromium]","tests","Sat Dec 28 09:24:06 GMT 2024","skipped","Sat Dec 28 09:24:06 GMT 2024","","test_register","",""
"","974","Checking Preferences For Tutors Section Info Is Visible[Chromium]","tests","Sat Dec 28 09:23:38 GMT 2024","passed","Sat Dec 28 09:23:39 GMT 2024","","test_homepage","",""
"","965","Checking Preferences For Students Section Info Is Visible[Chromium]","tests","Sat Dec 28 09:23:36 GMT 2024","passed","Sat Dec 28 09:23:37 GMT 2024","","test_homepage","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'","0","test_profile_btn_redirection[chromium-My students Page]","tests","Sat Dec 28 09:23:34 GMT 2024","skipped","Sat Dec 28 09:23:34 GMT 2024","","test_header","",""
"","0","test_redirect_privacy_policy_page[chromium]","tests","Sat Dec 28 09:23:57 GMT 2024","skipped","Sat Dec 28 09:23:57 GMT 2024","","test_privacy_policy","",""
"","2896","Find Tutor Button Visibility As Student[Chromium]","tests","Sat Dec 28 09:23:49 GMT 2024","passed","Sat Dec 28 09:23:52 GMT 2024","","test_homepage","",""
"","0","test_teacher_announcement_blank_form[chromium]","tests","Sat Dec 28 09:22:54 GMT 2024","skipped","Sat Dec 28 09:22:54 GMT 2024","","test_announcement","",""
"","920","Visible Button Accept[Chromium]","tests","Sat Dec 28 09:23:15 GMT 2024","passed","Sat Dec 28 09:23:16 GMT 2024","","test_cookie_banner","",""
