"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора","0","test_profile_btn_hover[chromium-Signup Page]","tests","Wed Jan 01 17:09:01 GMT 2025","skipped","Wed Jan 01 17:09:01 GMT 2025","","test_header","",""
"","1224","My Students Btn Is Not Visible For Guests[Chromium]","tests","Wed Jan 01 17:08:52 GMT 2025","passed","Wed Jan 01 17:08:54 GMT 2025","","test_header","",""
"","0","test_teacher_hiding_announcement[chromium]","tests","Wed Jan 01 17:07:38 GMT 2025","skipped","Wed Jan 01 17:07:38 GMT 2025","","test_announcement","",""
"","1196","Login Button Is Visible[Chromium]","tests","Wed Jan 01 17:08:45 GMT 2025","passed","Wed Jan 01 17:08:46 GMT 2025","","test_header","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора","0","test_profile_btn_hover[chromium-Create list Page]","tests","Wed Jan 01 17:09:01 GMT 2025","skipped","Wed Jan 01 17:09:01 GMT 2025","","test_header","",""
"","1269","Checking Preferences For Students Section Info Is Visible[Chromium]","tests","Wed Jan 01 17:09:04 GMT 2025","passed","Wed Jan 01 17:09:06 GMT 2025","","test_homepage","",""
"","1207","Become A Tutor Button Is Visible[Chromium]","tests","Wed Jan 01 17:08:46 GMT 2025","passed","Wed Jan 01 17:08:47 GMT 2025","","test_header","",""
"","1205","First Btn Become A Tutor Is Visible[Chromium]","tests","Wed Jan 01 17:09:14 GMT 2025","passed","Wed Jan 01 17:09:15 GMT 2025","","test_homepage","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'","0","test_profile_btn_redirection[chromium-Signup Page]","tests","Wed Jan 01 17:09:01 GMT 2025","skipped","Wed Jan 01 17:09:01 GMT 2025","","test_header","",""
"","1262","Visible Cookie Banner[Chromium]","tests","Wed Jan 01 17:08:10 GMT 2025","passed","Wed Jan 01 17:08:11 GMT 2025","","test_cookie_banner","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора","0","test_profile_btn_hover[chromium-User profile Page]","tests","Wed Jan 01 17:09:01 GMT 2025","skipped","Wed Jan 01 17:09:01 GMT 2025","","test_header","",""
"Проверка видимости кнопки 'Профиль'","0","test_profile_btn_visibility[chromium-Main page]","tests","Wed Jan 01 17:09:01 GMT 2025","skipped","Wed Jan 01 17:09:01 GMT 2025","","test_header","",""
