"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31168","First Btn Become Tutor Is Enabled[Chromium]","tests","Sun Dec 22 03:36:42 GMT 2024","broken","Sun Dec 22 03:37:13 GMT 2024","","test_homepage","",""
"","1726","More Btn Redirects Telegram Page For Students[Chromium]","tests","Sun Dec 22 03:36:34 GMT 2024","passed","Sun Dec 22 03:36:36 GMT 2024","","test_homepage","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'
    TC_11.002.01.003 | [Teacher ] Header > ""Профиль"" button > Redirection check","3919","Profile Btn Redirection[Chromium-Main Page]","tests","Sun Dec 22 03:39:27 GMT 2024","passed","Sun Dec 22 03:39:31 GMT 2024","","test_user_profile","",""
"","1867","Verify Registration Options On Find Tutor Page[Chromium]","tests","Sun Dec 22 03:34:52 GMT 2024","passed","Sun Dec 22 03:34:54 GMT 2024","","test_header","",""
"","1614","Verify Registration Options On Login Page[Chromium]","tests","Sun Dec 22 03:34:50 GMT 2024","passed","Sun Dec 22 03:34:52 GMT 2024","","test_header","",""
"Проверка успешного сообщения после регистрации как студента","0","test_register_as_student_verify_success_message_text[chromium]","tests","Sun Dec 22 03:38:37 GMT 2024","skipped","Sun Dec 22 03:38:37 GMT 2024","","test_register","",""
"","1226","Visible Button Accept[Chromium]","tests","Sun Dec 22 03:34:29 GMT 2024","passed","Sun Dec 22 03:34:31 GMT 2024","","test_cookie_banner","",""
"Проверка смены цвета кнопки 'Профиль' при наведении на нее курсора
    TC_11.002.01.002 | [Teacher ] Header > ""Профиль"" button > Hover support check","3523","Profile Btn Hover[Chromium-User Profile Page]","tests","Sun Dec 22 03:39:19 GMT 2024","passed","Sun Dec 22 03:39:23 GMT 2024","","test_user_profile","",""
"Проверка видимости кнопки 'Профиль'
    TC_11.002.01.001 | [Teacher ] Header > ""Профиль"" button > Visibility check","3449","Profile Btn Visibility[Chromium-Statistics Page]","tests","Sun Dec 22 03:39:01 GMT 2024","passed","Sun Dec 22 03:39:04 GMT 2024","","test_user_profile","",""
"","0","test_visible_cookie_banner[chromium]","tests","Sun Dec 22 03:34:29 GMT 2024","skipped","Sun Dec 22 03:34:29 GMT 2024","","test_cookie_banner","",""
"","1223","Availability Of The Privacy Policy Link On Signup Page[Chromium]","tests","Sun Dec 22 03:38:34 GMT 2024","passed","Sun Dec 22 03:38:35 GMT 2024","","test_privacy_policy","",""
"
    Проверяем отсутствие в хеадер кнопки ""Выход"" для незарегистрированного пользователя
    ","1201","Header Logout Is Absent[Chromium]","tests","Sun Dec 22 03:35:27 GMT 2024","passed","Sun Dec 22 03:35:28 GMT 2024","","test_header","",""
"Проверка что открылась страница 'Мои репетиторы' со списком репетиторов или без с соответствующим сообщением.","4807","Check Teachers List[Chromium]","tests","Sun Dec 22 03:34:24 GMT 2024","passed","Sun Dec 22 03:34:29 GMT 2024","","test_btn_my_teachers","",""
"","1225","Login Button Is Enabled[Chromium]","tests","Sun Dec 22 03:35:15 GMT 2024","passed","Sun Dec 22 03:35:17 GMT 2024","","test_header","",""
"","0","test_verify_successful_message_after_register_as_tutor[chromium]","tests","Sun Dec 22 03:38:42 GMT 2024","skipped","Sun Dec 22 03:38:42 GMT 2024","","test_register","",""
"","1227","Homepage Info[Chromium]","tests","Sun Dec 22 03:36:32 GMT 2024","broken","Sun Dec 22 03:36:34 GMT 2024","","test_homepage","",""
"","4085","Statistics Button Is Visible[Chromium]","tests","Sun Dec 22 03:35:17 GMT 2024","passed","Sun Dec 22 03:35:21 GMT 2024","","test_header","",""
"","1209","Login Button Is Visible[Chromium]","tests","Sun Dec 22 03:35:13 GMT 2024","passed","Sun Dec 22 03:35:14 GMT 2024","","test_header","",""
"
    Проверка, что после ввода в поле фильтра ""Минимальная цена (от)"" рандомного значения с клавиатуры, в списке
    репетиторов отображаются только репетиторы со стоимостью занятия >= установленной минимальной цены
    ","3349","Verify Tutors With Random Min Price By Keyboard[Chromium]","tests","Sun Dec 22 03:34:43 GMT 2024","passed","Sun Dec 22 03:34:46 GMT 2024","","test_find_tutor","",""
"","0","TC_03.001.005","tests","Sun Dec 22 03:38:28 GMT 2024","skipped","Sun Dec 22 03:38:28 GMT 2024","","test_login","",""
"","1361","Login Button Change Color On Hover[Chromium]","tests","Sun Dec 22 03:36:29 GMT 2024","passed","Sun Dec 22 03:36:30 GMT 2024","","test_header","",""
"","1203","My Students Btn Is Not Visible For Guests[Chromium]","tests","Sun Dec 22 03:35:29 GMT 2024","passed","Sun Dec 22 03:35:30 GMT 2024","","test_header","",""
"Проверка перенаправления на страницу профиля пользователя после нажатия кнопки 'Профиль'
    TC_11.002.01.003 | [Teacher ] Header > ""Профиль"" button > Redirection check","3946","Profile Btn Redirection[Chromium-Signup Page]","tests","Sun Dec 22 03:39:35 GMT 2024","passed","Sun Dec 22 03:39:39 GMT 2024","","test_user_profile","",""
